dpt,insee,nom,pk_id,voie_ref,voie_nom
56,56202,Saint-Abraham,1268,,(voie non dénommée)
56,56202,Saint-Abraham,1269,D 764,D 764
56,56035,Caro,1270,D 764,D 764
56,56133,Missiriac,1271,D 764,D 764
56,56133,Missiriac,1272,D 764,D 764
56,56124,Malestroit,1273,D 764,Rue du Bois Pivet
56,56124,Malestroit,1274,,Rue Des Ponts
56,56124,Malestroit,1275,D 146,Rue Édouard Entremont
56,56133,Missiriac,1276,D 146,D 146
56,56133,Missiriac,1277,D 146,D 146
56,56133,Missiriac,1278,D 146,D 146
56,56200,Ruffiac,1279,D 146 A,D 146 A
56,56224,Saint-Laurent-sur-Oust,1280,D 146 A,D 146 A
56,56224,Saint-Laurent-sur-Oust,1281,D 147,D 147
56,56224,Saint-Laurent-sur-Oust,1282,D 147,D 147
56,56229,Saint-Martin-sur-Oust,1283,D 147,D 147
56,56211,Saint-Congard,1284,D 764,Route de Redon
56,56211,Saint-Congard,1285,D 764,D 764
56,56211,Saint-Congard,1286,D 764,D 764
56,56211,Saint-Congard,1287,D 764,D 764
56,56211,Saint-Congard,1288,D 764,D 764
56,56218,Saint-Gravé,1289,D 764,D 764
56,56218,Saint-Gravé,1290,D 764,D 764
56,56218,Saint-Gravé,1291,D 764,D 764
56,56154,Peillac,1292,D 764,D 764
56,56154,Peillac,1293,D 764,D 764
56,56154,Peillac,1294,D 764,D 764
56,56154,Peillac,1295,D 764,D 764
56,56154,Peillac,1296,D 764,Rue du Stade
56,56154,Peillac,1297,D 764,Rue Marcel Callo
56,56154,Peillac,1298,D 764,D 764
56,56154,Peillac,1299,D 764,D 764
56,56154,Peillac,1300,D 764,D 764
56,56239,Saint-Vincent-sur-Oust,1301,D 764,D 764
56,56239,Saint-Vincent-sur-Oust,1302,D 764,D 764
56,56239,Saint-Vincent-sur-Oust,1303,D 764,Rue de Redon
56,56239,Saint-Vincent-sur-Oust,1304,D 764,D 764
56,56232,Saint-Perreux,1305,D 764,D 764
56,56232,Saint-Perreux,1306,D 764,D 764
56,56232,Saint-Perreux,1307,D 764,D 764
56,56232,Saint-Perreux,1308,D 764,D 764
35,35236,Redon,1309,D 164,Rond-Point de Courée
35,35236,Redon,1310,D 65,Rue de Codilo
35,35236,Redon,1311,D 65,Avenue de la Gare
44,44185,Saint-Nicolas-de-Redon,1312,D 775,Avenue Jean Burel
44,44185,Saint-Nicolas-de-Redon,1313,D 775,Avenue Jean Burel
44,44185,Saint-Nicolas-de-Redon,1314,D 164,Rue de Nantes
44,44185,Saint-Nicolas-de-Redon,1315,,(voie non dénommée)
44,44185,Saint-Nicolas-de-Redon,1316,D 164,D 164
44,44007,Avessac,1317,D 164,D 164
44,44185,Saint-Nicolas-de-Redon,1318,D 164,D 164
44,44057,Fégréac,1319,D 773,D 773
44,44057,Fégréac,1320,D 773,D 773
44,44057,Fégréac,1321,D 773,D 773
44,44057,Fégréac,1322,D 773,D 773
44,44057,Fégréac,1323,D 773,D 773
44,44196,Sévérac,1324,D 773,D 773
44,44196,Sévérac,1325,D 773,D 773
44,44196,Sévérac,1326,D 773,D 773
44,44196,Sévérac,1327,D 773,D 773
44,44196,Sévérac,1328,D 773,D 773
44,44196,Sévérac,1329,D 773,D 773
44,44196,Sévérac,1330,D 773,D 773
44,44161,Saint-Gildas-des-Bois,1331,,Route de Redon
44,44161,Saint-Gildas-des-Bois,1332,D 2,Rue du Docteur Praux
44,44161,Saint-Gildas-des-Bois,1333,D 773,Route de Pontchâteau
44,44161,Saint-Gildas-des-Bois,1334,D 773,D 773
44,44161,Saint-Gildas-des-Bois,1335,D 773,D 773
44,44161,Saint-Gildas-des-Bois,1336,D 773,D 773
44,44053,Drefféac,1337,D 773,D 773
44,44053,Drefféac,1338,D 773,Grande Rue
44,44053,Drefféac,1339,D 773,D 773
44,44053,Drefféac,1340,D 773,Route de Saint-Gildas
44,44129,Pontchâteau,1341,D 773,Route de Saint-Gildas
44,44129,Pontchâteau,1342,D 773,D 773
44,44129,Pontchâteau,1343,D 773,Rue Maurice Sambron
44,44129,Pontchâteau,1344,,Rue des Acacias
44,44129,Pontchâteau,1345,D 16,Route de Crossac
44,44129,Pontchâteau,1346,D 16,Rue de la Herviais
44,44129,Pontchâteau,1347,D 16,Route du Hainguet
44,44129,Pontchâteau,1348,D 16,Route du Hainguet
44,44129,Pontchâteau,1349,D 16,Route de la Planche Marion
44,44050,Crossac,1350,D 16,Route de Pontchâteau
44,44050,Crossac,1351,D 16,Route de Pontchâteau
44,44050,Crossac,1352,D 4,Rue de l'Ancienne Gare
44,44050,Crossac,1353,D 16,D 16
44,44050,Crossac,1354,D 16,Route du Pont de l'Île
44,44168,Saint-Joachim,1355,D 16,Route du Pont de l'Île
44,44168,Saint-Joachim,1356,D 16,D 16
44,44168,Saint-Joachim,1357,D 50,Rue Joliot Curie
44,44168,Saint-Joachim,1358,D 50,Avenue Jean Moulin
44,44168,Saint-Joachim,1359,D 50,Avenue Jean Moulin
44,44168,Saint-Joachim,1360,,Rue du Pintré
44,44176,Saint-Malo-de-Guersac,1361,D 50,Rue Jules Verne
44,44176,Saint-Malo-de-Guersac,1362,D 50,Rue Émile Zola
44,44176,Saint-Malo-de-Guersac,1363,D 50,Rue Émile Zola
44,44103,Montoir-de-Bretagne,1364,D 50,Route de Saint-Malo de Guersac
44,44103,Montoir-de-Bretagne,1365,D 50,Route de Saint-Malo de Guersac
44,44103,Montoir-de-Bretagne,1366,D 50,D 50
44,44103,Montoir-de-Bretagne,1367,D 971,D 971
44,44103,Montoir-de-Bretagne,1368,D 971,Rue Henri Gautier
44,44103,Montoir-de-Bretagne,1369,,Rue Henri Gautier
44,44184,Saint-Nazaire,1370,D 971,Boulevard Émile Zola
44,44210,Trignac,1371,,(voie non dénommée)
44,44210,Trignac,1372,,Rue Jean-Marie Perret
44,44184,Saint-Nazaire,1373,,Rue de la Croix Amisse
44,44184,Saint-Nazaire,1374,D 971,Rue Henri Gautier
44,44184,Saint-Nazaire,1375,,Rue Henri Gautier
44,44184,Saint-Nazaire,1376,D 971,Boulevard de la Légion d'Honneur
44,44184,Saint-Nazaire,1377,D 971,Boulevard Paul Leferme
44,44184,Saint-Nazaire,1378,,Avenue de Penhoët
44,44184,Saint-Nazaire,1379,,Boulevard des Apprentis
44,44184,Saint-Nazaire,1380,,Boulevard des Apprentis
44,44103,Montoir-de-Bretagne,1381,,(voie non dénommée)
44,44103,Montoir-de-Bretagne,1382,D 100,D 100
44,44103,Montoir-de-Bretagne,1383,D 100,D 100
44,44103,Montoir-de-Bretagne,1384,D 100,D 100
44,44103,Montoir-de-Bretagne,1385,D 100,D 100
44,44103,Montoir-de-Bretagne,1386,D 100,Rue des Grandes Rivières
44,44103,Montoir-de-Bretagne,1387,,(voie non dénommée)
44,44052,Donges,1388,D 100,D 100
44,44052,Donges,1389,D 100,D 100
44,44052,Donges,1390,,(voie non dénommée)
44,44052,Donges,1391,D 4,D 4
44,44052,Donges,1392,D 4,Rue du Stade
44,44052,Donges,1393,D 100,Rue du Stade
44,44052,Donges,1394,,(voie non dénommée)
44,44052,Donges,1395,D 100,D 100
44,44052,Donges,1396,D 100,D 100
44,44052,Donges,1397,D 100,D 100
44,44052,Donges,1398,D 100,D 100
44,44052,Donges,1399,D 100,D 100
44,44052,Donges,1400,D 100,D 100
44,44137,Prinquiau,1401,D 100,D 100
44,44137,Prinquiau,1402,D 100,D 100
44,44137,Prinquiau,1403,D 771,Route de Villeneuve
44,44033,La Chapelle-Launay,1404,D 771,D 771
44,44033,La Chapelle-Launay,1405,D 771,D 771
44,44033,La Chapelle-Launay,1406,D 771,D 771
44,44195,Savenay,1407,,(voie non dénommée)
44,44195,Savenay,1408,D 771,Rue du Pontreau
44,44195,Savenay,1409,,Rue de la Soubretière
44,44195,Savenay,1410,D 17,D 17
44,44195,Savenay,1411,D 17,D 17
44,44089,Malville,1412,D 17,D 17
44,44019,Bouée,1413,D 17,D 17
44,44089,Malville,1414,D 17,D 17
44,44045,Cordemais,1415,D 17,D 17
44,44045,Cordemais,1416,D 17,D 17
44,44158,Saint-Étienne-de-Montluc,1417,D 17,D 17
44,44158,Saint-Étienne-de-Montluc,1418,D 17,Route de Savenay
44,44158,Saint-Étienne-de-Montluc,1419,D 17,Route de Coueron
44,44158,Saint-Étienne-de-Montluc,1420,D 17,D 17
44,44158,Saint-Étienne-de-Montluc,1421,D 101,Route de Saint-Etienne de Montluc
44,44047,Couëron,1422,M 101,Route de Saint-Etienne de Montluc
44,44047,Couëron,1423,M 101,Route de Saint-Etienne de Montluc
44,44047,Couëron,1424,,Route de Saint-Etienne de Montluc
44,44047,Couëron,1425,,Rue des Maraîchers
44,44162,Saint-Herblain,1426,,Rue Jan Palach
44,44162,Saint-Herblain,1427,,Rue du Charron
44,44162,Saint-Herblain,1428,,Boulevard Salvador Allende
44,44109,Nantes,1429,,Rue Maurice Garin
44,44109,Nantes,1430,,Rue Maurice Garin
44,44109,Nantes,1431,,Rue Maurice Garin
44,44109,Nantes,1432,,Rue de Mascara
44,44109,Nantes,1433,,Rue Arsène Leloup
44,44109,Nantes,1434,,Boulevard Émile Gabory
44,44109,Nantes,1435,,Boulevard Émile Gabory
44,44109,Nantes,1436,,(voie non dénommée)
44,44109,Nantes,1437,,Rue du Corps de Garde
44,44109,Nantes,1438,,Rue du Corps de Garde
44,44109,Nantes,1439,,Boulevard Léon Jouhaux
44,44109,Nantes,1440,,Boulevard Salvador Allende
44,44109,Nantes,1441,,Quai de la Fosse
44,44109,Nantes,1442,,Pont Anne de Bretagne
44,44109,Nantes,1443,,Place du Sanitat
44,44109,Nantes,1444,,Rue du Corps de Garde
44,44109,Nantes,1445,,Rue du Corps de Garde
44,44162,Saint-Herblain,1446,,Avenue de Cheverny
44,44162,Saint-Herblain,1447,,Avenue de l'Angevinière
44,44162,Saint-Herblain,1448,,Avenue des Thébaudières
44,44109,Nantes,1449,,Rue Arsène Leloup
44,44109,Nantes,1450,,Rue Lamartine
44,44109,Nantes,1451,,Rue Condorcet
44,44109,Nantes,1452,,Rue Jean-Louis de Girodet
44,44162,Saint-Herblain,1453,,Boulevard du Massacre
44,44162,Saint-Herblain,1454,,Avenue des Grands Bois
44,44162,Saint-Herblain,1455,,Avenue de Cheverny
44,44162,Saint-Herblain,1456,,Avenue de Cheverny
44,44109,Nantes,1457,,Quai de la Fosse
44,44109,Nantes,1458,,Rue Gaston Michel
44,44109,Nantes,1459,,Rue Gaston Michel
44,44109,Nantes,1460,,Quai Moncousu
44,44109,Nantes,1461,,Avenue Jean-Claude Bonduelle
44,44109,Nantes,1462,,Boulevard du Général de Gaulle
44,44109,Nantes,1463,,Boulevard Émile Gabory
44,44109,Nantes,1464,,Place du Sanitat
44,44109,Nantes,1465,,Rue de Mascara
44,44109,Nantes,1466,,(voie non dénommée)
44,44109,Nantes,1467,,Rue Dos d'Âne
44,44143,Rezé,1468,,Boulevard du Général de Gaulle
44,44143,Rezé,1469,,Rue du Seil
44,44109,Nantes,1470,,Quai du Président Wilson
44,44109,Nantes,1471,,(voie non dénommée)
44,44109,Nantes,1472,,Mail des Chantiers
44,44109,Nantes,1473,,Pont Anne de Bretagne
44,44162,Saint-Herblain,1474,,Avenue des Thébaudières
44,44114,Orvault,1475,,Avenue de la Morlière
44,44114,Orvault,1476,,Avenue Félix Vincent
44,44114,Orvault,1477,,Avenue Félix Vincent
44,44114,Orvault,1478,,Route de Rennes
44,44109,Nantes,1479,,(voie non dénommée)
44,44109,Nantes,1480,,Route de La Chapelle sur Erdre
44,44035,La Chapelle-sur-Erdre,1481,M 69,Route du Viaduc
44,44035,La Chapelle-sur-Erdre,1482,M 69,Route de Nantes
44,44035,La Chapelle-sur-Erdre,1483,M 69,Rue Hervé Le Guyader
44,44035,La Chapelle-sur-Erdre,1484,M 69,Rue Hervé Le Guyader
44,44035,La Chapelle-sur-Erdre,1485,,Rue Louise Michel
44,44035,La Chapelle-sur-Erdre,1486,M 69,M 69
44,44035,La Chapelle-sur-Erdre,1487,M 69,M 69
44,44201,Sucé-sur-Erdre,1488,D 69,D 69
44,44201,Sucé-sur-Erdre,1489,D 69,D 69
44,44201,Sucé-sur-Erdre,1490,D 69,D 69
44,44201,Sucé-sur-Erdre,1491,,Rue du Port
44,44201,Sucé-sur-Erdre,1492,D 69,Rue Descartes
44,44201,Sucé-sur-Erdre,1493,D 69,Rue de Nort
44,44201,Sucé-sur-Erdre,1494,D 69,Rue de Nort
44,44201,Sucé-sur-Erdre,1495,D 69,Rue de Nort
44,44201,Sucé-sur-Erdre,1496,D 69,Rue de Nort
44,44201,Sucé-sur-Erdre,1497,D 69,Rue de Nort
44,44201,Sucé-sur-Erdre,1498,D 69,Rue de Nort
44,44027,Casson,1499,D 69,D 69
44,44110,Nort-sur-Erdre,1500,D 69,D 69
44,44110,Nort-sur-Erdre,1501,D 26,D 26
44,44110,Nort-sur-Erdre,1502,D 26,D 26
44,44110,Nort-sur-Erdre,1503,D 26,D 26
44,44110,Nort-sur-Erdre,1504,D 26,D 26
44,44110,Nort-sur-Erdre,1505,D 26,Route de Casson
44,44110,Nort-sur-Erdre,1506,D 26,Rue François Dupas
44,44110,Nort-sur-Erdre,1507,,Rue de l'Erdre
44,44110,Nort-sur-Erdre,1508,D 69,Route d'Issé
44,44110,Nort-sur-Erdre,1509,D 69,D 69
44,44110,Nort-sur-Erdre,1510,D 69,D 69
44,44110,Nort-sur-Erdre,1511,D 69,D 69
44,44110,Nort-sur-Erdre,1512,D 69,D 69
44,44110,Nort-sur-Erdre,1513,D 69,D 69
44,44110,Nort-sur-Erdre,1514,D 69,D 69
44,44110,Nort-sur-Erdre,1515,D 69,D 69
44,44077,Joué-sur-Erdre,1516,D 69,D 69
44,44077,Joué-sur-Erdre,1517,D 69,D 69
44,44077,Joué-sur-Erdre,1518,D 69,Rue de Bellevue
44,44077,Joué-sur-Erdre,1519,D 69,D 69
44,44001,Abbaretz,1520,D 69,D 69
44,44001,Abbaretz,1521,D 69,D 69
44,44001,Abbaretz,1522,D 69,D 69
44,44001,Abbaretz,1523,D 69,D 69
44,44001,Abbaretz,1524,D 69,D 69
44,44001,Abbaretz,1525,D 69,D 69
44,44001,Abbaretz,1526,D 69,D 69
44,44001,Abbaretz,1527,D 69,D 69
44,44075,Issé,1528,D 69,D 69
44,44075,Issé,1529,D 69,D 69
44,44075,Issé,1530,D 69,D 69
44,44075,Issé,1531,D 69,D 69
44,44075,Issé,1532,D 18,Grande Rue
44,44075,Issé,1533,D 35,Rue Saint-Joseph
44,44075,Issé,1534,D 35,D 35
44,44075,Issé,1535,D 35,D 35
44,44075,Issé,1536,D 35,D 35
44,44075,Issé,1537,D 35,D 35
44,44085,Louisfert,1538,D 35,D 35
44,44085,Louisfert,1539,D 35,D 35
44,44085,Louisfert,1540,D 35,D 35
44,44085,Louisfert,1541,D 35,D 35
44,44085,Louisfert,1542,D 35,D 35
44,44036,Châteaubriant,1543,D 35,Route d'Issé
44,44036,Châteaubriant,1544,D 35,Rue du Président Kennedy
44,44036,Châteaubriant,1545,D 163,Rue du 8 Mai 1945
44,44036,Châteaubriant,1546,,Rue Baptiste Marcet
44,44036,Châteaubriant,1547,,Rue de la Gare
44,44036,Châteaubriant,1548,,Rue de Couéré
44,44036,Châteaubriant,1549,D 163,D 163
44,44036,Châteaubriant,1550,D 772,D 772
44,44036,Châteaubriant,1551,D 772,D 772
44,44036,Châteaubriant,1552,D 772,D 772
44,44036,Châteaubriant,1553,D 772,D 772
44,44146,Rougé,1554,D 772,D 772
44,44146,Rougé,1555,D 772,D 772
44,44146,Rougé,1556,D 772,D 772
44,44146,Rougé,1557,D 772,D 772
44,44148,Ruffigné,1558,D 772,D 772
44,44146,Rougé,1559,D 772,D 772
44,44146,Rougé,1560,D 772,D 772
44,44146,Rougé,1561,D 772,D 772
44,44146,Rougé,1562,D 772,D 772
44,44148,Ruffigné,1563,D 772,D 772
44,44146,Rougé,1564,D 772,D 772
35,35332,Teillay,1565,D 772,D 772
35,35332,Teillay,1566,D 772,D 772
35,35332,Teillay,1567,D 772,Rue Andrée Récipon
35,35332,Teillay,1568,D 772,Rue de Bain
35,35238,Rennes,1569,,(voie non dénommée)
35,35238,Rennes,1570,,Rue d'Orléans
35,35332,Teillay,1571,D 82,D 82
35,35106,Ercé-en-Lamée,1572,D 82,D 82
35,35106,Ercé-en-Lamée,1573,D 82,Rue des Mimosas
35,35106,Ercé-en-Lamée,1574,D 82,D 82
35,35106,Ercé-en-Lamée,1575,D 82,D 82
35,35106,Ercé-en-Lamée,1576,D 82,D 82
35,35106,Ercé-en-Lamée,1577,D 82,D 82
35,35106,Ercé-en-Lamée,1578,D 82,D 82
35,35030,La Bosse-de-Bretagne,1579,D 82,D 82
35,35030,La Bosse-de-Bretagne,1580,,Rue de la Bascule
35,35030,La Bosse-de-Bretagne,1581,D 82,D 82
35,35322,Le Sel-de-Bretagne,1582,D 82,D 82
35,35322,Le Sel-de-Bretagne,1583,D 82,D 82
35,35322,Le Sel-de-Bretagne,1584,D 82,Rue Mozart
35,35322,Le Sel-de-Bretagne,1585,D 82,D 82
35,35218,Le Petit-Fougeray,1586,D 82,D 82
35,35218,Le Petit-Fougeray,1587,D 82,D 82
35,35218,Le Petit-Fougeray,1588,D 82,D 82
35,35218,Le Petit-Fougeray,1589,D 82,D 82
35,35054,Chanteloup,1590,D 82,D 82
35,35054,Chanteloup,1591,D 82,D 82
35,35054,Chanteloup,1592,D 82,D 82
35,35054,Chanteloup,1593,D 41,D 41
35,35032,Bourgbarré,1594,D 41,D 41
35,35208,Orgères,1595,D 41,D 41
35,35208,Orgères,1596,D 41,D 41
35,35208,Orgères,1597,D 286,D 286
35,35208,Orgères,1598,D 286,D 286
35,35208,Orgères,1599,D 286,Route de Chanteloup
35,35208,Orgères,1600,,Rue de Rennes
35,35208,Orgères,1601,C 6,Rue de Pont-Péan
35,35363,Pont-Péan,1602,C 6,Route d'Orgères
35,35363,Pont-Péan,1603,C 6,Route d'Orgères
35,35363,Pont-Péan,1604,,Rue des Chênes
35,35363,Pont-Péan,1605,,Rue de la Mine
35,35047,Bruz,1606,D 36,D 36
35,35047,Bruz,1607,D 36,Avenue du Général de Gaulle
35,35047,Bruz,1608,,Boulevard Pasteur
35,35047,Bruz,1609,,Rue de la Noé
35,35047,Bruz,1610,D 77,Avenue Jules Tricault
35,35047,Bruz,1611,D 77,Rue Émile Gernigon
35,35047,Bruz,1612,D 77,D 77
35,35047,Bruz,1613,D 77,D 77
35,35047,Bruz,1614,D 77,D 77
35,35047,Bruz,1615,D 434,D 434
35,35281,Saint-Jacques-de-la-Lande,1616,D 434,D 434
35,35281,Saint-Jacques-de-la-Lande,1617,D 434,D 434
35,35281,Saint-Jacques-de-la-Lande,1618,,Rue Jacqueline Auriol
35,35281,Saint-Jacques-de-la-Lande,1619,,Contour du Parc
35,35281,Saint-Jacques-de-la-Lande,1620,,Mail Léon Blum
35,35281,Saint-Jacques-de-la-Lande,1621,D 434,Rue Frédéric Benoit
35,35281,Saint-Jacques-de-la-Lande,1622,,Rue du Temple de Blosne
35,35281,Saint-Jacques-de-la-Lande,1623,,Rue de Nantes
35,35238,Rennes,1624,,Rue de Nantes
35,35238,Rennes,1625,,Rue des Trente
35,35238,Rennes,1626,,Mail François Mitterrand
35,35238,Rennes,1627,,Place de la République
35,35238,Rennes,1628,,Rue d'Orléans
35,35238,Rennes,1629,,Boulevard de Sévigné
35,35238,Rennes,1630,,Boulevard de Sévigné
35,35238,Rennes,1631,,Avenue du Général Leclerc
35,35238,Rennes,1632,,Avenue du Général Leclerc
35,35051,Cesson-Sévigné,1633,,Avenue de la Renaudière
35,35051,Cesson-Sévigné,1634,,Rue du Muguet
35,35051,Cesson-Sévigné,1635,,Rue de la Croix Connue
35,35051,Cesson-Sévigné,1636,D 96,Boulevard Saint-Roch
35,35051,Cesson-Sévigné,1637,D 96,Boulevard Saint-Roch
35,35334,Thorigné-Fouillard,1638,D 86,Boulevard Bertrand d'Argentré
35,35334,Thorigné-Fouillard,1639,,Rond-Point de la Porte de Tizé
35,35334,Thorigné-Fouillard,1640,D 29,D 29
35,35334,Thorigné-Fouillard,1641,D 29,D 29
35,35001,Acigné,1642,D 29,D 29
35,35001,Acigné,1643,,Avenue des Onglées
35,35001,Acigné,1644,D 29,Rue du Fort de la Motte
35,35001,Acigné,1645,D 29,D 29
35,35001,Acigné,1646,D 29,D 29
35,35001,Acigné,1647,D 29,D 29
35,35001,Acigné,1648,D 29,D 29
35,35327,Servon-sur-Vilaine,1649,D 29,D 29
35,35327,Servon-sur-Vilaine,1650,D 29,Rue Laënnec
35,35327,Servon-sur-Vilaine,1651,D 33,D 33
35,35327,Servon-sur-Vilaine,1652,D 33,D 33
35,35327,Servon-sur-Vilaine,1653,D 33,D 33
35,35068,Châteaubourg,1654,D 33,D 33
35,35068,Châteaubourg,1655,D 95,Rue Louis Pasteur
35,35068,Châteaubourg,1656,D 857,Rue de Paris
35,35068,Châteaubourg,1657,D 857,Rue de Vitré
35,35068,Châteaubourg,1658,,Rue du Vieux Moulin
35,35264,Saint-Didier,1659,,(voie non dénommée)
35,35264,Saint-Didier,1660,D 33,D 33
35,35264,Saint-Didier,1661,D 33,D 33
35,35264,Saint-Didier,1662,D 33,D 33
35,35264,Saint-Didier,1663,D 33,D 33
35,35087,Cornillé,1664,D 33,D 33
35,35087,Cornillé,1665,D 33,Route du Patis de la Chapelle
35,35087,Cornillé,1666,D 33,D 33
35,35087,Cornillé,1667,D 33,D 33
35,35338,Torcé,1668,D 33,D 33
35,35338,Torcé,1669,D 33,D 33
35,35338,Torcé,1670,D 33,D 33
35,35338,Torcé,1671,D 33,D 33
35,35109,Étrelles,1672,D 33,D 33
35,35109,Étrelles,1673,D 33,D 33
35,35109,Étrelles,1674,D 33,D 33
35,35109,Étrelles,1675,D 33,Rue des Saulniers
35,35109,Étrelles,1676,D 33,Rue des Saulniers
35,35109,Étrelles,1677,D 33,D 33
35,35006,Argentré-du-Plessis,1678,D 33,Boulevard des Saulniers
35,35006,Argentré-du-Plessis,1679,D 33,Rue du Général Leclerc
35,35238,Rennes,1680,,Rue de la Motte Fablet
35,35238,Rennes,1681,,Place Hoche
35,35238,Rennes,1682,,Boulevard de Sévigné
35,35360,Vitré,1683,D 857,Promenade Saint-Yves
35,35360,Vitré,1684,D 857,Rue de Rennes
35,35360,Vitré,1685,D 857,D 857
35,35360,Vitré,1686,D 29,D 29
35,35194,Montreuil-sous-Pérouse,1687,D 29,D 29
35,35194,Montreuil-sous-Pérouse,1688,D 29,Route de la Robiquette
35,35194,Montreuil-sous-Pérouse,1689,D 29,D 29
35,35052,Champeaux,1690,D 29,D 29
35,35052,Champeaux,1691,D 29,D 29
35,35052,Champeaux,1692,D 29,D 29
35,35052,Champeaux,1693,D 29,D 29
35,35166,Marpiré,1694,D 29,D 29
35,35166,Marpiré,1695,D 106,D 106
35,35166,Marpiré,1696,D 106,D 106
35,35166,Marpiré,1697,D 106,D 106
35,35031,La Bouëxière,1698,D 106,D 106
35,35031,La Bouëxière,1699,D 106,D 106
35,35031,La Bouëxière,1700,D 106,D 106
35,35031,La Bouëxière,1701,D 106,D 106
35,35031,La Bouëxière,1702,D 106,D 106
35,35031,La Bouëxière,1703,D 106,D 106
35,35031,La Bouëxière,1704,,Rue Théophile Rémond
35,35031,La Bouëxière,1705,D 106,D 106
35,35031,La Bouëxière,1706,D 106,D 106
35,35031,La Bouëxière,1707,D 106,D 106
35,35152,Liffré,1708,D 528,D 528
35,35152,Liffré,1709,D 528,D 528
35,35152,Liffré,1710,D 528,Avenue du Président François Mitterand
35,35152,Liffré,1711,D 528,Avenue du Président François Mitterand
35,35152,Liffré,1712,D 92,Rue de Fougères
35,35152,Liffré,1713,D 812,D 812
35,35152,Liffré,1714,D 812,D 812
35,35152,Liffré,1715,D 812,D 812
35,35121,Gosné,1716,D 812,D 812
35,35121,Gosné,1717,D 812,Rue Nationale
35,35121,Gosné,1718,D 812,D 812
35,35253,Saint-Aubin-du-Cormier,1719,D 812,D 812
35,35253,Saint-Aubin-du-Cormier,1720,D 812,Rue Nationale
35,35253,Saint-Aubin-du-Cormier,1721,D 812,Rue Nationale
35,35253,Saint-Aubin-du-Cormier,1722,D 812,Route de Fougères
35,35282,Rives-du-Couesnon,1723,D 812,D 812
35,35282,Rives-du-Couesnon,1724,D 812,D 812
35,35282,Rives-du-Couesnon,1725,D 812,D 812
35,35282,Rives-du-Couesnon,1726,D 812,D 812
35,35282,Rives-du-Couesnon,1727,D 812,D 812
35,35282,Rives-du-Couesnon,1728,D 812,D 812
35,35282,Rives-du-Couesnon,1729,D 22,D 22
35,35063,La Chapelle-Saint-Aubert,1730,D 22,D 22
35,35063,La Chapelle-Saint-Aubert,1731,D 22,D 22
35,35282,Rives-du-Couesnon,1732,,Rue de Rennes
35,35282,Rives-du-Couesnon,1733,D 22,D 22
35,35282,Rives-du-Couesnon,1734,D 22,D 22
35,35025,Billé,1735,D 22,D 22
35,35025,Billé,1736,D 22,D 22
35,35025,Billé,1737,D 22,D 22
35,35137,Javené,1738,D 22,D 22
35,35137,Javené,1739,D 22,D 22
35,35137,Javené,1740,D 22,D 22
35,35137,Javené,1741,D 179,D 179
35,35150,Lécousse,1742,D 179,D 179
35,35115,Fougères,1743,D 179,Rue de Nantes
35,35115,Fougères,1744,,Rue de la Monnerie
35,35115,Fougères,1745,D 798,Avenue Georges Pompidou
35,35115,Fougères,1746,,Place Aristide Briand
35,35115,Fougères,1747,,Rue des Fontaines
35,35150,Lécousse,1748,,Boulevard de Bliche
35,35150,Lécousse,1749,D 113,D 113
35,35243,Romagné,1750,D 113,D 113
35,35243,Romagné,1751,D 113,D 113
35,35243,Romagné,1752,D 113,D 113
35,35243,Romagné,1753,D 113,D 113
35,35310,Saint-Sauveur-des-Landes,1754,D 113,D 113
35,35310,Saint-Sauveur-des-Landes,1755,,(voie non dénommée)
35,35310,Saint-Sauveur-des-Landes,1756,,(voie non dénommée)
35,35310,Saint-Sauveur-des-Landes,1757,,Route de la Luardière
35,35310,Saint-Sauveur-des-Landes,1758,,Route de la Luardière
35,35280,Saint-Hilaire-des-Landes,1759,D 103,D 103
35,35280,Saint-Hilaire-des-Landes,1760,D 103,D 103
35,35280,Saint-Hilaire-des-Landes,1761,D 103,Rue des Sept Manoirs
35,35280,Saint-Hilaire-des-Landes,1762,D 103,Bellevue
35,35280,Saint-Hilaire-des-Landes,1763,D 20,D 20
35,35280,Saint-Hilaire-des-Landes,1764,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1765,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1766,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1767,D 20,D 20
35,35304,Saint-Ouen-des-Alleux,1768,D 20,D 20
35,35261,Saint-Christophe-de-Valains,1769,D 20,D 20
35,35261,Saint-Christophe-de-Valains,1770,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1771,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1772,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1773,D 20,Rue Yvonnick Laurent
35,35355,Vieux-Vy-sur-Couesnon,1774,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1775,D 20,D 20
35,35355,Vieux-Vy-sur-Couesnon,1776,D 20,D 20
35,35326,Sens-de-Bretagne,1777,D 794,Avenue Philippe de Volvire
35,35326,Sens-de-Bretagne,1778,D 20,D 20
35,35326,Sens-de-Bretagne,1779,D 20,D 20
35,35326,Sens-de-Bretagne,1780,D 20,D 20
35,35326,Sens-de-Bretagne,1781,D 20,D 20
35,35110,Feins,1782,D 20,D 20
